author,published_date,updated_date,like_count,comment,vader_sentiment
@louisestevenson5102,2024-01-28 04:26:56+00:00,2024-01-28 04:26:56+00:00,0.0,Great speech,positive
@GabrielFerreira-ik4km,2024-01-28 04:17:47+00:00,2024-01-28 04:17:47+00:00,0.0,Fuck the NWO!,negative
@tonetec,2024-01-28 03:55:18+00:00,2024-01-28 03:55:18+00:00,1.0,Capitalism is great but needs to be overseen by the proper local governing bodies and not the illegal I.R.S.....<br>We need to look into all corporations (especially governmental) with a fine tooth comb and a microscope for criminal behavior. <br>Go after the certain individuals who take advantage of people and commit financial crimes or theft. FEDERAL GOVERNMENT IS CORRUPT AND CRIMINAL.,positive
@motorsportfreak1,2024-01-28 03:49:04+00:00,2024-01-28 03:49:04+00:00,0.0,"Amazing speech, he will have an accident t<br>Or the media elite will now cancel him out of his influential position or fabricate something.",positive
@jaymecollaresneto4220,2024-01-28 03:24:34+00:00,2024-01-28 03:24:34+00:00,0.0,Historical speech,neutral
@miriamstonewall-ci4wc,2024-01-28 02:32:36+00:00,2024-01-28 02:32:36+00:00,0.0,"Oh God, give us a president like him!",positive
@melikgibsson5539,2024-01-28 02:26:28+00:00,2024-01-28 02:26:28+00:00,1.0,"He is symbol of poverty, corruption, lies and hungry",negative
@isrark3,2024-01-28 01:58:25+00:00,2024-01-28 01:58:25+00:00,0.0,Global poverty is just 5%? He has clearly not travelled the world and his glasses 🕶️ impair his ability to look beyond his ivory towers. Global GDP growth has only helped the top 0.00001% to accumulate 80% of entire earth&#39;s wealth,positive
@joankirby1944,2024-01-28 01:18:45+00:00,2024-01-28 01:18:45+00:00,0.0,Fantastic speech,positive
@prinsessa5830,2024-01-28 00:10:27+00:00,2024-01-28 00:10:27+00:00,0.0,he&#39;s a good one,positive
@Naturesresonancecsheedy,2024-01-27 22:57:42+00:00,2024-01-27 22:57:42+00:00,0.0,How would they have known that 95 percent of the worlds population was in poverty in 1800!!??,negative
@adrianrentz5515,2024-01-27 22:39:17+00:00,2024-01-27 22:39:17+00:00,0.0,These are the only types of political leaders who are worthy of their role! <br>The rest are wolves in sheep&#39;s clothing.,positive
@attilamaradi,2024-01-27 21:37:38+00:00,2024-01-27 21:37:38+00:00,0.0,Fantastic,positive
@danutasordyl7339,2024-01-27 21:10:51+00:00,2024-01-27 21:10:51+00:00,0.0,"unfortunately the owners of the large Hi Tech Tycoons corporations will do everything like the old days, where 95% of humanity will be powerless. they have enough money and resources to restore the old order against all the powerless who still trust politicians and authorities. Now most young people are naive and live alone, they don&#39;t see anything except social media and they live in bubbles, believing that the biggest problem in the world is gender inequality and voluntarily giving up their freedom. Perfect slaves because they are voluntary, no thought as to who will benefit.",positive
@meekosaga,2024-01-27 21:10:02+00:00,2024-01-27 21:10:02+00:00,0.0,bruh dont even look real,neutral
@patrickh3242,2024-01-27 20:55:33+00:00,2024-01-27 20:55:33+00:00,1.0,"Er hat die Gefahr des Sozialismus erkannt, wir in Deutschland sind gerade mittendrin und stürzen wirtschaftlich gerade in den Abgrund! Hervorragende Rede mit Weitsicht!",negative
@user-wn9oo7wt9c,2024-01-27 20:42:08+00:00,2024-01-27 20:42:08+00:00,0.0,HE IS A CONTROLLED OPPOSITION!!,neutral
@vigorgaming8,2024-01-27 19:51:20+00:00,2024-01-27 19:51:20+00:00,0.0,LONG LIVE FREEDOM DAMN IT!,positive
@deanperez9426,2024-01-27 19:48:07+00:00,2024-01-27 19:48:07+00:00,0.0,Mindfulness ok&#39;,neutral
@optimisticnihilist4638,2024-01-27 19:30:26+00:00,2024-01-27 19:30:26+00:00,0.0,"This guy isn&#39;t saying anything new under the sun. He&#39;s basically advocating for lessaiz-faire economy, no-state, just businesses. So, anarcho-capitalism. It&#39;s just baffling to me how one can propose such a thing, when some big businesses, if left unchecked, will wreck havoc on the planet, the environment, society etc like they have for hundreds of years now. Yes, capitalism has taken us far, but the system only cares about profit and the accumulation of capital. Social, environmental responsibility isn&#39;t written into it, that&#39;s why there has to be an entity (call it the state) that handles such inefficiencies. Yes, too much concentrated power on the state is bad, but capitalism if left unchecked leads to big monopolies --&gt; a few companies taking over. On the one hand capitalists say the state is bad because it holds too much power, on the other leftists-statists-collectivists say capitalism is bad because it leads to capital accumulation on a few hands. Both of them are right!! Problem isn&#39;t with capitalism or socialism, the problem is with CONCENTRATED POWER. We must not let either big businesses get too big, buy everything, destroy the planet, or big governments have too much power, drown-out businesses, spread corruption etc. <br>It&#39;s really sad to not see people try to see things objectively anymore. I&#39;m either bombarded by leftists or anarchocapitalists. Anyways, inequality is at an all-time-high. This guy is just looking at the stats and numbers that he likes and that serve his theory of how anarcho-capitalism is great. Rest of you delighting in the comments, saying he&#39;s like a hero for spewing neo-liberal propaganda: why?",positive
@victororlov1236,2024-01-27 19:25:36+00:00,2024-01-27 19:25:36+00:00,0.0,This speech broke nothing .... guys a clown,negative
@jamiemoore9275,2024-01-27 19:17:33+00:00,2024-01-27 19:17:33+00:00,0.0,The truth and nothing but the truth so help him God....AMEN. we have been warned once again.,positive
@pascalromeijn8241,2024-01-27 18:57:54+00:00,2024-01-27 18:57:54+00:00,0.0,is it me or does this look like A.I video and sound ?,positive
@HaamSoloo,2024-01-27 18:55:40+00:00,2024-01-27 18:55:40+00:00,0.0,What an inspiration the world over. god bless this man,positive
@tonymorris9931,2024-01-27 18:29:47+00:00,2024-01-27 18:29:47+00:00,1.0,This gentleman did his homework.,neutral
@jacquelyneyoung2326,2024-01-27 18:21:40+00:00,2024-01-27 18:21:40+00:00,1.0,Don&#39;t trust noone who speaks at the World economic forum!,positive
@giftedlilly,2024-01-27 18:06:37+00:00,2024-01-27 18:06:37+00:00,2.0,Brilliantly said. Go Argentina!!!😊❤,positive
@GGutium,2024-01-27 17:50:06+00:00,2024-01-27 17:50:06+00:00,0.0,"<a href=""https://www.youtube.com/watch?v=YtegqgKYR-U&amp;t=400"">6:40</a> &quot;Today&#39;s world is more freer, peacefuller, and more prosperous than ever before... particularly for those countries than respect freedom and individual property rights. Because free countries are 12x richer than repressed ones.&quot; Javier Milei 🎯",positive
@yooo7285,2024-01-27 16:36:23+00:00,2024-01-27 16:36:23+00:00,0.0,The state is the primary problem in America it’s time to stop all this corruption and propaganda from this great nation GOD Bless us all in Jesus Christ name I pray 🙏 amen may we all be free of dictators and socialism,positive
@nothertreeinbox,2024-01-27 16:31:53+00:00,2024-01-27 16:31:53+00:00,0.0,This gentleman&#39;s ideas are those of free market enterprise and libertarianism. Not so much a capitalist schill.,positive
@margaretburckard6684,2024-01-27 16:27:11+00:00,2024-01-27 16:27:11+00:00,1.0,What a wonderful speech!,positive
@Blessedhope-ee3tc,2024-01-27 16:20:08+00:00,2024-01-27 16:20:08+00:00,0.0,God protect this man.  In Jesus Name amen.,positive
@dmitrykulinichev2188,2024-01-27 15:53:12+00:00,2024-01-27 15:53:12+00:00,4.0,"Go, Argentina, go!",neutral
@protips6924,2024-01-27 15:41:36+00:00,2024-01-27 15:41:36+00:00,0.0,People act like socialism is a bad thing. You guys are all so tirelesly brainwashed.,negative
@robertreed9458,2024-01-27 14:45:26+00:00,2024-01-27 14:45:26+00:00,0.0,TRUMP 2024<br>WAKE UP FELLOW CICITZENS,neutral
@utv5490,2024-01-27 14:15:07+00:00,2024-01-27 14:15:07+00:00,0.0,The Les Battersby of world politics.,neutral
@michaelspeaksup,2024-01-27 13:42:50+00:00,2024-01-27 13:42:50+00:00,0.0,"Love this man, and the only way to achieve FREE MARKET CAPITALISM is for every citizen to stop voting, stop filing, and say no to ANY type of government.<br><br>I am The Parakletos",positive
@crazypainter56,2024-01-27 13:40:02+00:00,2024-01-27 13:40:02+00:00,0.0,He says the Truth,positive
@mariedelhaye4312,2024-01-27 13:24:17+00:00,2024-01-27 13:24:17+00:00,0.0,At last  someone coeherent. His speech is probably the most importante one this year. A Magns class.,neutral
@solelove1672,2024-01-27 12:34:36+00:00,2024-01-27 12:34:36+00:00,0.0,Isn’t it funny they want to gain our trust as the world has woken up. Cancel them all. Trust them NOT,positive
@mikebutler0278,2024-01-27 12:27:26+00:00,2024-01-27 12:27:26+00:00,93.0,What a speech! You cannot make a clearer case than this. <br><br>“The problem with socialism is that eventually you run out of other people’s money”<br>Margaret Thatcher,negative
@amla214,2024-01-27 11:47:55+00:00,2024-01-27 11:47:55+00:00,0.0,The first person I would vote for as “ Earths president” He would make the perfect first president of the planet.,positive
@thebillyjoda5631,2024-01-27 11:43:07+00:00,2024-01-27 11:43:07+00:00,0.0,Chapeau Mr. Milei,neutral
@livingadventure2988,2024-01-27 09:51:35+00:00,2024-01-27 09:51:35+00:00,0.0,I wonder if Robert Habeck could deliver or follow up such a speech.,neutral
@josecabelluzzi2362,2024-01-27 09:11:48+00:00,2024-01-27 09:12:27+00:00,0.0,"El presidente Juan Bautista Alberdi, liberal, hizo grande Argentina a finales de 1800. Hoy Milei abraza las ideas de Alberdi para hacer mi pais grande de nuevo. <br>MAGA!<br>Y VIVA LA LIBERTAD CARAJO!",neutral
@dannygrout92,2024-01-27 08:29:34+00:00,2024-01-27 08:29:34+00:00,0.0,Watched up to 4 mins so far. <br><br>Firstly I think the initial assumptions are kind of misguided. More than anything: &quot;global GDP increase was stagnant up until 1800s&quot; is really saying; large scale increase in GPD happened when we departed the Gold standard of currency. Before this time to make more money you had to dig it out of the ground or steal it from someone else. <br><br>After this you just had to print and leverage more from the bank. Of course the economy grew. I would like to see this data offset against inflation.,positive
@mychathura,2024-01-27 08:26:33+00:00,2024-01-27 08:26:33+00:00,0.0,Socialism is used right way in nordic countries and successful of it. People do not know the difference between socialism and communism,positive
@kingoshango8318,2024-01-27 08:02:51+00:00,2024-01-27 08:02:51+00:00,0.0,"He lied , western puppet",negative
@susannbaker8633,2024-01-27 07:54:09+00:00,2024-01-27 07:54:09+00:00,0.0,Well said.,positive
@Flem2fnbad,2024-01-27 07:42:24+00:00,2024-01-27 07:42:24+00:00,0.0,Econ master class !,neutral
@gabornemeth288,2024-01-27 06:23:47+00:00,2024-01-27 06:24:32+00:00,1.0,"Somehow I have a bad feeling about this. Really, someone from the lion&#39;s lair is talking about banning meat? This is either a huge glitch in the matrix or a pre-play on companies (=capitalism) taking over all fields of the state (=socialism). I really hope it&#39;s the 1st!",positive
@maryann8492,2024-01-27 06:10:23+00:00,2024-01-27 06:10:23+00:00,0.0,Loved it🎉🎉🎉,positive
@eliphaslevi9589,2024-01-27 05:02:58+00:00,2024-01-27 05:02:58+00:00,1.0,"Don&#39;t get too excited Alt news lovers, Milei is in Israel&#39;s back pocket and he is backflipping on election promises already in Argentina. There will be a revolt very soon against him ,mark my words. These so called &quot;heroes&quot; are fake puppets put out to lead the opposition. eg: Tucker Carlson, Ben Shapiro, Jordan Peterson, Elon Musk, Russel Brand(who is married to a Rothschild). Stand alone.",positive
@maribelocampo8508,2024-01-27 04:55:33+00:00,2024-01-27 04:55:33+00:00,0.0,We need more courageous and truthful  leaders like you Pres. Javier Milei! God bless you mightily!,positive
@Lemjanmusic,2024-01-27 04:40:15+00:00,2024-01-27 04:40:15+00:00,0.0,So glad people are speaking up against the ridiculous social ideologies these leftist are pushing.,positive
@natashaszorkovszky1817,2024-01-27 03:56:02+00:00,2024-01-27 03:56:02+00:00,0.0,Is this really happening? Wonderful to see this!,positive
@randallbramblee9178,2024-01-27 03:10:19+00:00,2024-01-27 03:10:19+00:00,0.0,"Just remember, I&#39;m calling it now, he did not commit an epstein",negative
@audries5048,2024-01-27 03:01:58+00:00,2024-01-27 03:01:58+00:00,1.0,Morally desirable? No morals in capitalism at all.,neutral
@bradwilliams1869,2024-01-27 02:44:15+00:00,2024-01-27 02:44:15+00:00,0.0,They&#39;ll call you antisemitic for sharing this.,positive
@be9911,2024-01-27 02:35:37+00:00,2024-01-27 02:35:37+00:00,0.0,INTELLIGENT MAN!,positive
@disslb,2024-01-26 23:50:25+00:00,2024-01-26 23:50:25+00:00,0.0,Facts,neutral
@astreakaito5625,2024-01-26 23:05:46+00:00,2024-01-26 23:13:39+00:00,0.0,"Free market capitalism won&#39;t work in an AI world where there&#39;s simply less and less work to do. Screw this youtuber for the AI voice, even if that&#39;s useful, you still stole his voice!<br>Great speech nonetheless I admire him and his idea, but I just can&#39;t see pure capitalism working much longer especially today in a world with no morals and mass stealing technology we call &quot;&quot;&quot;&quot;AI&quot;&quot;&quot;&quot;&quot;",negative
@jimw2997,2024-01-26 22:29:09+00:00,2024-01-26 22:29:09+00:00,0.0,This is fake though yeah?,negative
@benjamindavis7223,2024-01-26 22:04:13+00:00,2024-01-26 22:04:13+00:00,0.0,That&#39;s the only fucking way ? The people with the money can&#39;t just downsize and equalize wealth distribution ?,positive
@benjamindavis7223,2024-01-26 22:03:04+00:00,2024-01-26 22:03:04+00:00,0.0,Capitalism is bull shit equality for all is the only way and if anything the people with the money should no longer have it at all,negative
@22lilacsky,2024-01-26 21:36:49+00:00,2024-01-26 21:36:49+00:00,0.0,The great reset..... 😡,positive
